source_id,ra,dec,parallax,parallax_over_error,pmra,pmdec,radial_velocity
5860502636594768768,184.30533648674552,-66.59733644415932,1.1134322564295895,0.7135104,-8.4434226673006,-0.08687853514250991,
5860502636603079040,184.31727601425604,-66.58785391954427,0.417417894124461,0.65236765,-5.625476049307603,0.670856541397429,
5860542459504512256,182.83435637651473,-66.48907496831028,0.8210063551687936,3.4249299,-13.150945714226111,8.071172806106366,
5860502666603716224,184.3361646329221,-66.59684343484022,0.3048344520773617,1.8224128,-5.453281502210165,-0.7299480932257125,
5860620421728980864,181.22212536248048,-66.6162866135828,0.08363625465650996,1.2357382,-5.482272615691175,1.6745388181488992,
5860502666604286720,184.3413021879822,-66.5981795431655,0.2642341645299942,2.020117,-9.515379617442786,1.8222614604295657,
5860620421728981504,181.22403429849984,-66.61623259672055,0.45978474934987035,3.0515895,-5.998697375123707,1.1072923133844372,
5860578331087015040,184.41284476833377,-66.04784112362223,0.21597880956970542,0.18930466,-4.575005960200795,1.207910250913907,
5860578331087024256,184.4232880757546,-66.04593651753336,0.20246688929506654,1.4446334,-6.113163432743173,0.9494205887735945,
5860578331087024768,184.42764089227313,-66.04639305158015,0.9776261520074934,1.0939535,-8.457337685288485,-0.5109130547259582,
5860660553917671808,182.74142531231738,-66.11191172757921,0.9796669078443923,1.3739991,-6.614495263416729,0.32720982097528806,
5860660553917672960,182.7446433517113,-66.11289419718783,0.4170721848009956,1.0624647,-8.561391004980145,1.7329361508429313,
5860578331087036288,184.44515887880087,-66.0457806023099,0.5688234097651627,1.1085995,-6.119559876979792,0.19575799978173428,
5860502666608058112,184.34125180899676,-66.60073975895743,0.17146403674765084,1.5297053,-4.497076398155548,-0.5201323627425177,
5860660553917676160,182.7390746430704,-66.10784846912989,0.8894187461811474,2.123388,-4.913584696831019,0.6145119000820414,
5860542420825625728,182.888608589653,-66.49478529426888,0.7605140670570818,3.632444,-6.318476183303317,-0.036200612885755844,
5860542420841588224,182.89703973003753,-66.48647725642218,0.5231553331345312,1.6609447,-8.000303494521653,0.6854349617606581,
5860542420841605632,182.905773409417,-66.4889307895206,3.214225248958219,2.200776,-15.24094539796006,-6.537838053905093,
5860542420851221248,182.9010967050175,-66.48451991861971,0.3905274804266432,1.5308052,-7.679649303375239,2.4476560497477973,
5860542420851221376,182.89688516518342,-66.48354755310727,0.30839137672874645,1.9094237,-4.44655695336905,1.2557851850404547,
5860542420851269632,182.90289175577539,-66.48610169396198,0.3792442895169677,2.5235221,-5.735277169537397,-0.4917224286717798,
5860542420851279104,182.88849345618007,-66.48586467394965,0.16438498319084488,0.90707767,-7.050604383430458,2.4289882961412443,
5860542420851279232,182.89342849385477,-66.48744246145044,1.6226369502518654,4.391082,-5.629244681953997,-0.5171365650749462,
5860542420851279360,182.88292058717514,-66.48816921411021,0.1643337377353177,0.82881796,-6.06009982107212,0.8791909095371067,
5860542420851280256,182.8906192057389,-66.49267268361766,0.2121674512990655,1.4064271,-3.3821819498076064,0.7007214983467815,
5860542420851280640,182.88196727800562,-66.49148515840602,0.19414870698449602,0.9757049,-6.351184874109392,0.27815342599106413,
5860578331087056896,184.44522028089702,-66.03938358865972,0.18744410070591985,0.3837916,-8.792520116818865,0.4015590617183458,
5860578331087954944,184.41540059027918,-66.05491623841405,0.08480957000454584,0.114033125,-6.615976912107272,-1.4711723394938956,
5860578331087959168,184.42023091844916,-66.05487955836128,0.4341305240742759,0.7902654,-7.249547359336009,0.0034818217064116396,
5860578331087973120,184.43280262978064,-66.05211144941174,0.3768867430630998,0.7278335,-6.066958409348004,1.503220202300558,
5860578331088000640,184.4464732866204,-66.04057802553955,0.22226067835278726,0.16594322,-3.868937932871042,1.265724746010387,
5860578331088603264,184.4399947716552,-66.04516772588389,1.635418984517298,1.074269,-4.974885197642114,5.614340589163797,
5871585267072996608,206.30810923079173,-58.39948273311712,0.6625768097762268,0.7836605,-4.681240355289707,-5.319641053455454,
5871585267073248896,206.3050327042248,-58.399958641461005,0.2612024034352441,0.10746943,-11.11911114124228,-3.612487883826399,
5871585267073249152,206.30118709931324,-58.399641114490755,1.3988695650426686,1.1600125,-6.4925494344717745,-1.3922272013690438,
5871585267073747584,206.30215996170932,-58.40071884102721,1.7673423626596598,1.0949538,-5.967758182531516,-2.6784364874718287,
5871585267117347200,206.30830634335572,-58.40336320978602,0.21514422547563333,2.8489556,3.177899040667028,-1.1729108613196377,
5871585267117347840,206.31022749981142,-58.40084260658356,0.09981745236336553,0.13256118,-17.84048150597042,-8.18977620993007,
5871585267117348224,206.308911096303,-58.40039015270374,0.25597393632755566,4.4195395,-5.179141164278659,-3.4864635825855266,
5860542459504529024,182.85850471030417,-66.48929413255753,1.9915297562983332,3.6421735,-0.8089344974178234,-6.784486259920158,
5860542459504529408,182.84513754164425,-66.48735182993444,1.081774125029775,2.2965128,-7.236149662515073,1.5010218378493225,
5860542459504537344,182.8561563662825,-66.48734759939778,0.523868521913682,1.1804092,-7.224351960864826,0.29108751649207176,
5860542459504539392,182.84252943831405,-66.48518885708467,0.5236810527580142,1.3613418,-2.9308849392682697,-0.33786503409393775,
5860542459504541824,182.84338324127563,-66.48414131529593,0.08755347396333699,1.8003486,-5.385392971775947,0.3290350531295114,
5860542459504542592,182.85299781485608,-66.48582487816067,0.37916390763423624,2.6562274,-13.496903849826415,-1.2930622603901774,
5860542459504543104,182.8411852152951,-66.48412446105179,0.6781144850246129,3.2152789,-6.7373806357075186,-0.21525582390976974,
5860542459504544512,182.8548317322385,-66.48538056794646,0.037874342309658526,0.21943186,-8.203510010054055,-5.523174864016093,
5860542459504545536,182.85074571528605,-66.48379615706943,0.06310520046478077,0.09347459,-0.14164545069886814,-2.2007571017283767,
5860542459504555136,182.85505129992842,-66.48191609820952,0.11891665740098147,0.78868574,-7.597162437496184,1.9264798686847324,
5860542459504560256,182.85763250953264,-66.48050899489884,0.21898344257918337,1.312158,-8.792096713505307,1.0151101546470118,
5860542459504562048,182.85688588214578,-66.48006838385639,0.04990504999793118,0.108560346,-7.863710071634921,-1.036157875342837,
5860542459504563840,182.858956875471,-66.47972783461404,0.2678708806026144,0.58445334,-6.101549221783396,0.40636788395341994,
5860542459506084736,182.82520107815574,-66.49292246116073,0.21609475479840456,0.14766395,-4.6037826637893655,-0.6342994589718466,
5860542459506087552,182.83485831210547,-66.49172906056937,0.3539147361543838,0.70887893,-6.287165523265083,-0.15886306494417762,
5860542459506088576,182.84034333708527,-66.49389768729702,0.21659199436070764,0.42382783,-6.886316996076573,0.5926647839862578,
5860542459506091136,182.83784686029097,-66.48738123814397,1.7247054875381433,1.156053,-7.806634888230338,0.9240002921444539,
5860502666622867968,184.34517546656173,-66.59406289952707,0.11518631820723377,0.48315415,-8.359635693568206,0.5599567047706765,
5860542459506092544,182.84201848924013,-66.48901548150769,0.5440773747446002,0.95500636,-0.39813087089613475,3.2039239926219842,
5860502666630572800,184.35437923235114,-66.59225750488685,0.015408133783413616,0.10096684,-6.490460291373186,-1.069769394428597,
5871585267117349632,206.30839961691444,-58.39698169128112,0.13772475729338585,2.7510455,-4.990048815827961,-1.0959251150888032,
5871585267117349760,206.29889633522785,-58.39691744282479,0.3992962425678635,4.0428243,-8.644657335675294,-2.5621637854078534,
5871585267117352576,206.30436982471167,-58.392825880841535,0.3473148761112523,1.0375513,-9.13688761591965,-1.9061678661937362,
5860660553917676288,182.74556541939873,-66.11182763009934,0.6950714171968327,0.93535006,-5.137554499075142,0.8494350081346966,
5860660553917676672,182.7429058255191,-66.10967121382875,0.548116122455339,1.1372485,-4.620422232529381,0.9091908631139882,
5871585267117391872,206.29861757345836,-58.395884848940405,0.20050985352476244,0.3204317,-6.44984421593673,-3.7702585946475,
5871585297135999744,206.33250534071541,-58.38839472785388,0.32417580285161873,1.126705,-10.11713988603934,-0.2948058362254041,
5860660553917679104,182.7371587934504,-66.10394179919754,0.6027817570168075,1.8164023,-4.45952189285147,1.3168161471017241,
5871585297136013440,206.33793864391185,-58.38658310154187,0.30788767589526667,2.59399,-6.416813904453955,-4.545134691086343,
5860660553917680256,182.74647593644013,-66.10946855108968,0.6553203413795288,2.5945768,-5.657366657649616,-0.2728013308066511,
5860578331088847232,184.43092583100483,-66.04492227070044,1.275969237030124,1.2563026,-5.746355835812863,1.2469063074013302,
5860578331104270720,184.41764908324149,-66.05598212669224,0.13191594932050152,1.9433057,-6.621490350196819,0.6416554656588804,
5860578331104277760,184.42339743022222,-66.05263735418343,0.8327835998908286,2.5746737,-5.615122319791205,1.3806618862023887,
5860578331104285440,184.44292059049053,-66.04940142749076,0.11105993765121652,0.35340682,-5.5763470681344485,0.18100138441203434,
5860578331104286080,184.43299440053605,-66.04797380330348,0.11090775991558473,4.735034,-6.684885679347591,-0.02930130736608088,-5.7629585
5860578331104288128,184.44325926243948,-66.0484565555746,0.008879694275159382,0.1487451,-4.702875352212219,0.3047216303175446,
5860578331104307072,184.44743221118225,-66.03818145523155,0.10965095238424158,0.987744,-9.404175048092185,1.6263828613140436,
5860578331104503296,184.41897822636955,-66.05035268980356,0.23432941044154298,1.5094956,-6.090636643595332,-1.0449090104053231,
5860502666630704896,184.37605730914012,-66.5940640083646,0.35074760404350036,0.85917634,-8.456661777239988,0.6661735253770594,
5860502666630705024,184.37378190511754,-66.59354995009976,0.2754811568456217,0.64199394,-7.923680696310038,0.9294902134772315,
5860502666630707072,184.36309143899038,-66.59483268018947,0.4202366320483955,1.2499652,-6.032083975645969,0.9771458449910607,
5860502666630707584,184.33907020793563,-66.5949551085345,0.3496010760996431,2.6434069,-9.00111199735775,0.6598080900819083,
5860502666630707968,184.33871688630094,-66.59744760066187,0.23398576249777533,0.64307266,-4.699248997023849,1.4278988461810869,
5860502666630708224,184.35625218382418,-66.60034622042525,0.13385174490741342,0.36919662,-9.640822457305307,-0.20272418898283368,
5860502670914046592,184.3394247793018,-66.60300574601237,0.10284570325047951,0.32990447,-8.87826899245589,-0.19686869149518577,
5860502670914048256,184.34379236201775,-66.60277693088678,0.7545382215261864,1.9442844,-4.613459399017106,1.2551090523388673,
5860502670914048768,184.34052728482084,-66.60189473596164,0.2994403482009338,3.869588,-6.06581134992621,0.3829840733774833,
5860502670914049024,184.34888291502338,-66.6031122405024,0.08928331867196333,0.36905232,-8.751953735756212,3.846433538673717,
5860502670914050048,184.3420035086021,-66.60170091765715,0.5288676020886435,1.3152006,-14.190058863809892,1.5624392949513262,
5860542459506107648,182.8588894323446,-66.48426013768771,0.30573342789854907,0.6198227,-3.1063552666491834,1.3517259789066263,
5860542459506113024,182.8605438324259,-66.47875234145484,0.39683535314813684,3.2412572,-9.466420683778985,-1.0278452836676442,
5860542459506655616,182.8211783733979,-66.49366055589739,0.18989096363800062,0.16600706,-3.565344101640794,1.8798143554723052,
5860542459506656384,182.82682903925408,-66.49398895188227,0.7030479463248864,1.1588326,-5.8761169963068305,1.3703481078709867,
5860542459506659584,182.84020460928826,-66.49450636850261,1.968925502215948,1.801866,-11.813294940453767,-3.0854888417536532,
5860542459506665088,182.84965446467533,-66.48936868540655,0.32263328203913455,0.39806968,-5.051814943686144,3.075167717382669,
5860542459506943744,182.81947514681514,-66.50041527145726,1.301979160165744,1.076628,-7.59951492041781,0.06777313491151302,
5860542459534194688,182.824581779872,-66.49692149970159,0.20922312025722212,0.8876457,-3.6626587756687377,1.2506638631626832,
5860660553917683968,182.74628184823123,-66.10645924014086,0.11025112897153826,0.1824242,-5.829233100603081,0.7242915094524341,
5860660553917684480,182.75019391406084,-66.10816906222387,1.2713787443518922,1.5925028,-10.387714998856753,-4.368885542704299,
5860660553917688832,182.75009716481145,-66.1045626966896,0.017091700136372887,0.06665101,-4.008721533181053,0.9213311055983351,
5860660553917690880,182.75227935935385,-66.10412970441408,0.513442482976957,2.7463608,-4.2796183185932914,-0.867927387354861,
5860660553917691008,182.75470572929805,-66.10563781900491,0.40156865891698634,3.1555188,-6.846391778036503,-0.6032632145227289,
5860660553917691392,182.7500937197249,-66.10199187226763,0.4860217584025519,1.4488206,-7.146883298590479,-1.3767659753328603,
5860660553917691904,182.75731030698842,-66.10547117096448,0.32860492281468734,0.9126798,-7.02566155428891,0.7757320206466513,
5860660553917692800,182.75481635749333,-66.10301890936054,0.5535873675606429,0.5961859,-0.6667329616669083,1.107860509079535,
5871585297136018304,206.3248133044749,-58.383492716297944,0.3349553085255192,1.5920146,-5.812018443686988,-0.6112017422871965,
5871585297136023936,206.32287785693273,-58.38151323833835,0.4626999451951224,3.694384,-9.179425915723721,-1.2283670164981964,
5871585297136029696,206.32884583632668,-58.37969867392313,0.37474037190167253,3.4404602,-9.427632429574402,-2.0844292269328886,
5871585297142358912,206.32577906881244,-58.38762047946494,0.40985836705927275,3.277742,-7.497989711879331,0.09922309229930401,
5871585297157828736,206.33573038645469,-58.37775539520478,1.209127305005533,3.7322345,-11.569748991004381,-0.7096343684951347,
5871585301427660288,206.34317166437705,-58.38512140948909,0.23450437179577094,0.8627021,-10.643111008392319,-2.8753951557308315,
5871585301432238976,206.32752746969916,-58.392416581076084,0.14105171456118987,0.91631436,-10.72161103654376,-2.23827697814138,
5871585301432244480,206.3337199899404,-58.38968515762893,1.2948850849491496,1.8877672,-4.761792864934398,-0.4840648998016125,
5871585301432246656,206.3406029369937,-58.38742843872967,5.3060605804897705,2.702562,-2.7665848126936474,10.828809799927145,
5871585301432249216,206.33030952073918,-58.38610470679656,0.6450739847001016,1.7464012,-7.388927294820935,-3.842456512519416,
5871585301432249472,206.338420164019,-58.38577449214874,0.2536711976219661,1.1909956,-5.599146393464825,-1.8854879782614111,
5860620421730128640,181.21315933121306,-66.62070338054856,0.09789923044599283,0.24246621,-4.681645925859666,0.5398318457961961,
5860620421730136960,181.22478028115566,-66.62035361324224,0.034661508084875364,0.065985695,-0.688949744276202,-1.1390776819695325,
5860620421730140672,181.22730683201746,-66.6174277911175,0.32465445938597287,0.7508483,-7.567411799253108,0.17348614963330083,
5860620421730473984,181.21250775761655,-66.61445240728072,0.3281950603483384,0.50371385,-6.841917989326996,1.9270339257160063,
5860620421730477312,181.23119098374343,-66.61857614654473,1.6452846233620912,2.3125293,-6.093856845764407,2.2113181199594845,
5860620421730749824,181.21337230619568,-66.62318063366186,2.4589907290568456,1.6336992,-6.664186198736773,-2.7899726519318544,
5860620421730765312,181.19756709659558,-66.62757670804228,0.9742532032213578,0.71884006,4.198616402650745,1.3661939383595332,
5860578331104655488,184.41818617249703,-66.05423857984897,1.4270447520786418,2.050107,-5.17413643156262,0.9325920647591885,
5860578331104704896,184.44989664729454,-66.04311330060999,0.4172188213591569,0.37147483,-3.0976907067438377,1.7662279518449353,
5860578361106906240,184.47190228640673,-66.03023519117114,0.3266540498007131,4.595657,-7.109793422400249,-1.5237805155244568,
5860578361112813312,184.4580251002063,-66.0366669961676,0.23091481159827026,2.364724,-4.5799456358422805,0.4510275906857616,
5860578361112814080,184.46427314448687,-66.04126294408789,0.1348218223891517,0.7612855,-5.687683066181418,0.6131460909425367,
5860578361134970496,184.4856154426596,-66.03299070558401,1.205412911404201,2.6602066,-3.96254564200731,2.619090818706471,
5860578361134972544,184.46887676415233,-66.03370140794378,0.44300264987389326,1.8006588,-6.1639851809479875,0.9932319390961548,
5860578361134972800,184.47144580958852,-66.03591533589088,0.20886603604441592,1.433267,-4.666306762208118,0.4497799963570559,
5860502670914053504,184.34958953871944,-66.6004460300727,0.2106677564070032,0.7591152,-7.9541450615526434,0.782299044852353,
5860502670914054016,184.34022386060806,-66.59897187919876,0.3653318971633416,1.3253759,-8.46555537255472,-2.560806854907496,
5860502670914056448,184.33501108743516,-66.59739268310267,0.29562564666726526,1.2890877,-10.406102040691662,-3.328793641468817,
5860502670914057984,184.3605827077014,-66.59967217701154,0.5866437948527081,2.1115274,-6.54146913285031,-1.8678593077008545,
5860502670914059648,184.35129120648105,-66.5978279016508,1.889922014076547,3.8494008,-4.9555725457444595,-0.1532310604739273,
5860502670914061056,184.33506224166396,-66.59531674740367,0.2777660632116965,0.7583989,-8.408461900128529,2.1050425002236506,
5860502670914062592,184.3552506166796,-66.59599335820887,0.3457725185772064,1.3272793,-6.892907930444501,-3.162561065714355,
5860502670914063360,184.36317444573544,-66.59756981317372,0.327721987821399,0.9582066,-4.2590370590587305,-0.7089404273474752,
5860502670914064512,184.36421086959277,-66.59688658722082,0.37620016734030726,0.6363801,-3.71682502045102,-0.8865945932817938,
5860502670914064768,184.35844245102138,-66.59574364847187,0.052458945899484806,0.18532418,-6.7206596802267695,0.23381408059120928,
5860502670914065024,184.35550303412467,-66.5953428548803,0.27591338949809086,0.9728018,-7.368792520576833,1.3575992243027672,
5871585301432252288,206.3340798242428,-58.383672063291,0.5474929319709517,2.5471756,-3.8280935135287524,-2.6594489757095667,
5871585301432255872,206.3315261987418,-58.381406572392734,0.17271182333944943,0.6325446,-3.242519912598245,-1.9849138716186912,
5871585301432258432,206.33222656442098,-58.37966690584525,1.790622045415674,0.7889027,-6.782644579908975,1.6001253689479333,
5871585301432259712,206.33505084449789,-58.378775840385266,0.41378088066578855,0.98873603,-5.629698614468754,-1.3573711875299994,
5871585301432260736,206.32714899413168,-58.37839422045567,0.42214822093920545,0.6102524,-7.659874693351691,-2.4728605836533624,
5871585301432261248,206.3283696739917,-58.37821262652106,0.09291278106287532,0.31223527,-6.882565075834337,0.15447636193018813,
5871585301432261504,206.33309518187698,-58.37804744579543,0.2347134589035087,1.4783819,-7.589645317588289,-1.3866710327796372,
5871585301432441088,206.32558109895226,-58.394560554274335,0.26904112768848965,0.8411284,-4.922573427332945,-5.360368599869546,
5871585301432441216,206.31921143703366,-58.39418486856654,0.16446165440781846,0.6798776,-8.331310596979291,-2.1994819370299417,
5871585301432441856,206.32059982383677,-58.39216503827703,0.0953605459525773,0.3388868,-7.043206538234651,-8.712000333675695,
5860660553917695104,182.76481294456528,-66.10628927810897,0.4032784398691712,1.1145391,-5.078565718717474,0.29921520905573373,
5860660553917696128,182.76627064051306,-66.10592005442699,0.6332188115290542,0.77425545,-6.996295196156585,-1.5650431912660738,
5860660553917697408,182.76548928314264,-66.10420985550293,0.4477219367167781,1.1815126,-5.307960343740669,2.220481896872969,
5860660553917697536,182.7577945093457,-66.09908564317884,0.1036377742283233,0.17041309,-7.125746622678183,-0.0934510806804224,
5860660553917699456,182.76426369053334,-66.1014852741984,0.606290986800911,1.9593763,-3.6896607862197723,-2.1953009016889076,
5860660553917699840,182.76576469888496,-66.10221240659945,0.5331624199328526,0.9247448,-5.168112057866411,-0.9095359924022933,
5860660553917700608,182.76401599646974,-66.1005209967701,0.017229788734755152,0.10832862,-5.422625991793559,0.7906654780998789,
5860660553917700864,182.77033345950252,-66.10445578390399,0.9252333721605353,2.5905793,-7.314971697668392,1.5422972913705093,
5860660553917702016,182.765413460087,-66.09981173281531,0.37351405438821006,1.2208158,-5.335772506212803,-0.2788004148986775,
5860660553917702400,182.77117618486568,-66.10261554306204,0.3655540856453619,0.8892821,-7.512581808201385,2.1278983700989333,
5860660553917703296,182.76866178136947,-66.10039874574271,0.11511618974856125,0.30961302,-4.51787235450501,0.8570461441661221,
5860542459534198912,182.8189385423544,-66.49311984995975,0.41259857008968454,4.244858,-8.566333582385207,3.8112209432616626,
5860542459534202880,182.82101365051258,-66.49033332508593,1.0146687800516754,3.0344539,-4.857533749871591,-0.7942079017675251,
5860542459534206976,182.85580497950917,-66.49158481677921,0.1556560238441182,4.4603972,-7.0670859964225645,-1.5577791553694327,
5860542459534208128,182.8448421038789,-66.4890162905262,0.7686959954763986,1.7554084,-8.463202466440377,2.3000871042771056,
5860542459534211840,182.84349448540254,-66.48654055938455,0.07430941482756921,2.3307543,-6.11255752561536,1.5253558609463806,
5860542459534213248,182.8610318560592,-66.48760315872619,0.8047654844339689,2.759388,-17.003596281601567,-1.6785557488531637,
5860542459534213760,182.8434559553686,-66.48461110413268,1.0212320668577828,1.8194792,-5.876259119491787,0.05598098199817382,
5860542489542178304,182.88897248651696,-66.48278097225544,0.11127740902127337,1.8441385,-8.590354561424853,0.28891982130396265,
5860620421772543104,181.2093438306335,-66.62437787170448,0.3643506511786531,1.0014677,-6.618075166678516,0.6046974543874308,
5860620421772550400,181.20326989220274,-66.61908787073688,0.18468985722357018,4.347366,-7.664185544050229,0.5375568456898949,
5860620421772551552,181.21106518551136,-66.61949381870387,0.1102193333707481,2.0264015,-6.496003737571063,0.7181276310475269,
5860620421772561024,181.22077742529947,-66.61558058555701,0.263495569867493,4.0083203,-9.095532993536608,1.405667713525453,
5860620421772565120,181.22741992456554,-66.6147565989343,0.14845306622642057,0.49897334,-7.733519550148062,0.5178888914711904,
5860620421772568448,181.23372998872736,-66.6133404698931,0.07763571699180596,0.2807704,-7.9198328767187895,0.21877574211017742,
5860620421772754944,181.21554795438462,-66.61484942533873,0.061691040368895396,2.0497804,-8.276673030653287,1.3196389655668561,
5860620421772807424,181.2164994678766,-66.61896317725389,0.5915650280833541,1.2911079,-8.754137079013876,-0.10669855889406386,
5860578361134974464,184.46841564894413,-66.03900352636487,0.019995629713297658,0.019228077,-7.867184830079516,-0.3289447384928069,
5860578361140256128,184.48185203917396,-66.02770031410705,0.5664758308968998,4.8389564,-3.9779856628399255,-0.9185011296797865,
5860578365445803904,184.45491362882933,-66.04067360558525,3.860464369932412E-4,0.0011525818,-5.306588934250491,0.4032009027041745,
5860578365445812224,184.46435712866491,-66.0407886777058,0.7165719665868848,4.052921,-4.109645633976474,-0.6717520749225454,
5860578365445820672,184.47189958662133,-66.04058465113553,0.1264524764044676,0.6950462,-1.3895594066551034,-0.9828860338174379,
5860578365445825280,184.46874998112958,-66.03825215783905,0.21635918282612598,1.1806649,-12.344967237868955,-0.7796143908258035,
5860578365445825536,184.46484620261748,-66.03935185769846,0.2345360561392794,1.5322362,-9.285734649014762,-0.05109310378777092,
5860578365445836288,184.45136906404335,-66.03612187327138,0.05478044136223356,0.20374677,-7.809866484155527,1.1703740484348844,
5860578365445837696,184.4618493846089,-66.03713674855145,0.22420751920850587,1.6309109,-9.23503763301916,-1.1080276506870677,
5860578365445842432,184.46446881321106,-66.03730314347939,0.8618722077234027,0.97593623,0.2586790047350415,0.6064364152763981,
5871585301432613248,206.3256916024374,-58.38009745511171,0.2760548613932998,1.3516234,-8.649853047500914,-2.9563138593790375,
